Id,IsDeleted,MasterRecordId,Name,Type,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,Phone,Fax,AccountNumber,Website,Sic,Industry,AnnualRevenue,NumberOfEmployees,Ownership,TickerSymbol,Description,Rating,Site,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,Jigsaw,JigsawCompanyId,AccountSource,SicDesc,iSell__OSKeyID__c,TASKRAY__trOnboardingEndDate__c,TASKRAY__trOnboardingStartDate__c,TASKRAY__trCustomerOnboardingScore__c,TASKRAY__trDesiredOutcomes__c
0015000000PrTfTAAV,0,,Avaya,Prospect,000000000000000AAA,211 Mount Airy Rd,Basking Ridge,NJ,7920,,,,,,,,,,,,,(908) 953-6000,,,www.avaya.com,,Telecommunications,5100000000,18000,Private,,"Avaya helps to tie the corporate world together. The company's communication equipment and software integrates voice and data services for customers including large corporations, government agencies, and small businesses. Avaya's office phone systems incorporate IP telephony, messaging, Web access, and interactive voice response. The company offers a wide array of consulting, integration, and managed services through its Avaya Global Services unit. It sells directly and through distributors, resellers, systems integrators, and telecom service providers. Avaya was acquired by Silver Lake Partners and TPG Capital for $8.2 billion in 2007. Consolidation in the telecommunications equipment sector had fueled speculation that Avaya was a takeover target, either for private equity investors or competitors such as Cisco Systems and Nortel Networks. Silver Lake and TPG paid $17.50 a share to purchase Avaya. In 2008 Avaya announced that Kevin Kennedy, CEO of optical networking specialist JDS Uniphase, will take over as CEO of Avaya in 2009. The company's current CEO, Cisco veteran Charles Giancarlo, will become chairman. Avaya continues to utilize both a direct sales force and partners to market its wares, but the company's sales strategy has seen it place increasing emphasis on building its channel sales. The company has supplemented its internal product development with a string of acquisitions. It bought audio conferencing systems maker Spectel in late 2004, and Nimcat Networks, a developer of peer-to-peer communications software, in 2005. Avaya acquired mobile device communications software developer Traverse Networks in 2006. Avaya continues to sell traditional communications equipment with an eye toward helping customers with legacy voice products migrate to converged, IP-based systems.",,,00550000000vRURAA2,1/14/2009 0:27,00550000000vRURAA2,1/14/2009 0:32,00550000000vRURAA2,1/14/2009 0:32,,,,,,,,,,
0015000000PrYC3AAN,0,,Palo Alto Networks,Prospect,000000000000000AAA,232 East Java Drive,Sunnyvale,CA,94089,,,,,,,,,,,,,(408) 738-7700,,,,,Technology,,,,,"Founded in 2005, Palo Alto Networks enables organizations to gain an unprecedented level of visibility and control over Internet applications flowing in and out of the network with a next generation firewall that accurately identifies applications irrespective of port, protocol, SSL encryption or evasive tactic employed.     The Palo Alto Networks founders, management team and board of directors have been key drivers of some of the most important network security companies and related technologies in the last 12+ years, including the invention of Stateful Inspection, hardware-based security, and intrusion prevention. The engineering team brings a proven track record in delivering high quality networking and security solutions at companies like Check Point, NetScreen, McAfee, Juniper Networks, Peribit, and many others.  Palo Alto Networks enables visibility into?and policy-based control over?applications running on enterprise networks.   The problem Enterprise networks are being populated by a new generation of end-user applications, both personal and business oriented, that are designed to evade detection by existing firewalls. These new applications have joined enterprise applications that use similar evasion tactics, albeit in a positive manner, to simplify wide-spread access and speed implementation cycles. The end result is that IT departments cannot identify or control the applications that are flowing in and out of the network. This lack of visibility and control negatively impacts business through:      * Increased liabilities: Regulatory and internal policy compliance, data leakage     * Increased costs: Increased bandwidth consumption, added IT operational expenses     * Increased threats: Viruses, spyware, worms and application vulnerabilities    Our solution Palo Alto Networks has created a next-generation firewall that takes an application-centric approach to traffic classification to enable unmatched application visibility and policy control. Based upon an innovative traffic classification technology called App-ID, the PA-4000 Series accurately identifies and controls applications regardless of port, protocol, SSL encryption or evasive tactic used.   Why existing solutions are ineffective Existing firewalls are based on Stateful Inspection, which employs a port and protocol approach to traffic classification. The problem existing firewall vendors face is the fact that much of their core technology (Stateful Inspection) is over a dozen years old and new applications have found a variety of ways to evade or bypass them with relative ease. Attempts to fix the problem by firewall vendors include 'bolting-on' Intrusion Prevention (IPS) or Deep Packet Inspection as an additional feature have proven unsuccessful, resulting in significant issues with accuracy, performance and management complexity.      * Accuracy: inline deployment and App-ID classification enable the identification of all application traffic, across all ports, all the time - including SSL encrypted traffic and emerging applications.     * Policy: Unified, graphical visualization of all applications on the network fuels centralized definition and enforcement of policy, based on detailed user, group and application-level categorizations. This enables more effective and efficient management of approved applications, while delivering real-time prevention of malicious threats and application vulnerabilities.     * Performance: a purpose-built, high performance network platform with dedicated processing for all major functions ensures total control of good and bad traffic with no performance degradation.    How we are different Starting with a blank slate, the Palo Alto Networks founders took an application-centric approach to traffic classification thereby enabling visibility into-and control over-Internet applications running on enterprise networks. The PA-4000 Series is a next-generation firewall that classifies traffic based on the accurate identification of the application, irrespective of the port, protocol, SSL encryption or evasive tactic used. Key differentiators include.      * The only firewall to classify traffic based on the accurate identification of the application, not just port/protocol information.     * The only firewall to identify, control and inspect SSL encrypted traffic and applications.     * The only firewall to provide graphical visualization of applications on the network with detailed user, group and network-level data categorized by sessions, bytes, ports, threats and time.     * The only firewall with real-time (line-rate, low latency) protection against viruses, spyware and application vulnerabilities based on a stream-based threat prevention engine.     * The only firewall with line-rate, low-latency performance for all services, even under load.     * The only firewall to offer a true in-line transparent deployment option for seamless integration into an existing network infrastructure.    Deployment options The combination of a powerful networking foundation, rich security features and policy-based management brings flexible deployment options to enterprise customers:      * As an application visibility tool: connected to the network via a span port, the PA-4000 Series can monitor traffic in real-time, providing the IT department with exactly which applications are traversing the network.     * In conjunction with an existing firewall: deployed transparently in conjunction with an existing firewall, the PA-4000 Series can provide granular application visibility and control without requiring any changes to the network.     * As a firewall replacement: full support for traditional firewall applications and protocols, combined with a familiar policy management editor and high performance means that the PA-4000 Series can be used as a replacement for existing firewalls.",,,0055000000139EwAAI,1/14/2009 23:13,00550000000vRURAA2,6/17/2014 19:14,00550000000vRURAA2,6/17/2014 19:14,4/21/2010 0:00,,,,,,,,,
0015000000Q8pajAAB,0,,Cargill,Prospect,000000000000000AAA,PO Box 9300,Minneapolis,MN,55440-9300,,,,,,,,,,,,,(800) 227-4455,,,www.cargill.com,,Agriculture,1.2E+11,160000,Private,,"Cargill is an international producer and marketer of food, agricultural, financial and industrial products and services. Founded in 1865, our privately held company employs 160,000 people in 67 countries.",,,00550000000vRURAA2,3/9/2009 21:19,00550000000vRURAA2,3/9/2009 21:19,00550000000vRURAA2,3/9/2009 21:19,,,,,,,,,,
0015000000QQpvzAAD,0,,Wilbur-Ellis Company,Prospect,000000000000000AAA,345 California St. 27th Fl.,San Francisco,CA,94104,USA,,,,345 California St. 27th Fl.,San Francisco,CA,94104,USA,,,,(415) 772-4000,,,http://wilburellis.com,5191,Agriculture,2577000000,2500,Private,,"Weed 'em and feed 'em could be the motto of Wilbur-Ellis Company. A distributor for major chemical companies, Wilbur- Ellis sells animal feed, fertilizer, insecticides, seed, and machinery through outlets in North America. Subsidiary Connell Brothers exports and distributes industrial chemicals throughout the Pacific Rim. Additionally, Wilbur-Ellis provides consulting, pesticide spraying, and other agriculture-related services. It also owns Knox McDaniel, a supplier of vitamin and mineral premix products in the western US. In addition to distribution in the US, Wilbur-Ellis exports its products to Canada and Pacific Rim countries.",,San Francisco HQ,00550000000vRURAA2,5/29/2009 5:58,0055000000137L9AAI,1/25/2011 21:47,00550000000vRURAA2,9/28/2016 1:10,9/27/2016 0:00,,,,,,,,,
0015000000QRfajAAD,0,,Expert Markets,Prospect,0015000000PGvK9AAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00550000000vRURAA2,6/9/2009 16:58,00550000000vRUqAAM,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,,,,,,,,,,
0015000000QRfoRAAT,0,,Elite,Customer,0015000000PGvK9AAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00550000000vRURAA2,6/9/2009 17:16,00550000000vRUqAAM,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,,,,,,,,,,
0015000000QhKS9AAN,0,,Lattice Semiconductor,Prospect,000000000000000AAA,2660 Zanker Rd,San Jose,CA,95134,,,,,,,,,,,,,(408) 826-6000,,,,,Electronics,200000000,,,,"At Lattice Semiconductor Corporation we design, develop and market a range of semiconductor components called programmable logic products. Unlike microprocessors or Application Specific Integrated Circuits (ASICs), which leave the factory hardwired to perform specific functions, programmable logic functionality is determined by the end customer, who programs the device to perform the task at hand. The versatility of programmable logic products enables engineers to reduce design cycle times and development costs.  Our customers are primarily original equipment manufacturers in the communications, computing, consumer, industrial, automotive, medical and military end markets.",,,00550000000vRUNAA2,6/19/2009 21:17,00550000000vRURAA2,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,,,,,,,,,,
0015000000QrR98AAF,0,,VSP Vision Care,Prospect,000000000000000AAA,3333 Quality Dr.,Rancho Cordova,CA,95670,,,,,,,,,,,,,(916) 463-8154,,,vsp.com,,Insurance,3300000000,5000,Private,,"We help people see by delivering what matters most to our members?quality care, personalized attention, and the best choices in eyewear at the lowest out-of-pocket cost. VSP Vision Care is the leading provider of vision care and coverage. We?re committed to providing superior eye care and services that create members for life. Specialties: Vision Benefits, Eye Health Management, Charity Care and Community Outreach",,,0055000000139EwAAI,7/9/2009 20:21,00550000000vRURAA2,9/27/2016 20:15,00550000004fKERAA2,9/9/2019 21:00,11/2/2016 0:00,,,,,,,,,
0015000000R92nSAAR,0,,CooperVision,Prospect,000000000000000AAA,"6140 Stoneridge Mall Road, Suite 590",Pleasanton,CA,94588,,,,,,,,,,,,,(925) 460-3600,,,coopervision.com,,Healthcare,329000000,660,Subsidiary,COO,"CooperVision - markets a broad range of contact lenses throughout the world. Recent advances in lens materials and optics have allowed CooperVision to create proprietary lenses that treat both common and more complicated visual defects. With the acquisition of Ocular Sciences, Inc. in January 2005, CooperVision became the world's third leading contact lens manufacturer, with enhanced technology, expanded global distribution, and greater manufacturing capabilities.   How would you describe Cooper's business strategy?     Cooper is a medical device company operating in two attractive specialty markets: contact lenses in the vision care market through CooperVision, and diagnostics and devices used in women's healthcare through CooperSurgical. In both these markets, we offer proprietary, patented and, where possible, differentiated products. At CooperVision, we develop new products and improve manufacturing processes through research and engineering. Our business development activities focus on geographic expansion and, occasionally, product acquisition. At CooperSurgical, we develop new products internally, license innovative technology and continue to consolidate the highly fragmented women's healthcare market through product and company acquisitions.  How has CooperVision performed related to other contact lens manufacturers?  CooperVision has been the top-performing of the top six companies that dominate the global contact lens market, of those six, we've been the top-performing in the last two years. And we believe that we will continue to be number one this year.  Another way in which CooperVision differs from competitors is in manufacturing. We're the only company in the world that has all three types of manufacturing for our torics as well as our spheres. That is, we use auto-lathing and molding, as well as what we call FIPS (front inside polymerization system) manufacturing?a hybrid form of manufacturing that includes part molding and part lathing?which allows us to make a product like Preference® Toric that has so many different parameters.",Warm,,00550000000vRURAA2,9/15/2009 22:48,00550000000vRURAA2,6/17/2014 22:01,00550000000vRURAA2,6/17/2014 22:01,8/6/2010 0:00,,,,,,,,,
0015000000R9OaZAAV,0,,Adobe,Customer,000000000000000AAA,,,,,,,,,,,,,,,,,,,,www.adobe.com,,,,,,,,,,00550000000vRUNAA2,9/21/2009 20:34,00550000000vRUqAAM,3/6/2018 23:11,00550000000vRURAA2,3/6/2018 23:11,1/28/2014 0:00,,,,,,,,,
0015000000RB7BSAA1,0,,Santa Clara University,Prospect,000000000000000AAA,500 El Camino Real,Santa Clara,CA,,,,,,,,,,,,,,(408) 551-1940,,,scu.edu,,Education,400000000,1900,Private,,,,,0055000000139EwAAI,10/2/2009 22:29,00550000000vRURAA2,6/17/2014 19:19,00550000000vRURAA2,6/17/2014 19:19,,,,,,,,,,
